Date,Province,Item,total_spent,transaction_count,avg_transaction_value,location_missing_count,province_missing_count,had_transaction,day_of_week,day_of_month,day_of_year,is_weekend,quarter,month,total_spent_lag_1,total_spent_lag_7,total_spent_lag_1_missing_flag,total_spent_lag_7_missing_flag,total_spent_shifted,total_spent_ma_3,total_spent_ma_7,total_spent_ma_3_missing_flag,total_spent_ma_7_missing_flag
2023-01-16,Ontario,Cookie,0.0,0,0.0,0,0,0,0,16,16,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-16,Ontario,Donut,0.0,0,0.0,0,0,0,0,16,16,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-16,Ontario,Juice,0.0,0,0.0,0,0,0,0,16,16,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-16,Ontario,Refresher,0.0,0,0.0,0,0,0,0,16,16,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-16,Ontario,Salad,0.0,0,0.0,0,0,0,0,16,16,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-16,Ontario,Sandwich,0.0,0,0.0,0,0,0,0,16,16,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-16,Ontario,Tea,0.0,0,0.0,0,0,0,0,16,16,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-16,Saskatchewan,Coffee,28.0,5,5.6,1,1,1,0,16,16,0,1,1,0.0,3.5,0,0,0.0,2.3333333333333335,9.5,0,0
2023-01-16,Saskatchewan,Cookie,0.0,0,0.0,0,0,0,0,16,16,0,1,1,7.5,0.0,0,0,7.5,5.833333333333333,2.5,0,0
2023-01-16,Saskatchewan,Donut,0.0,0,0.0,0,0,0,0,16,16,0,1,1,0.0,20.0,0,0,0.0,1.3333333333333333,3.7142857142857144,0,0
2023-01-16,Saskatchewan,Juice,0.0,0,0.0,0,0,0,0,16,16,0,1,1,0.0,0.0,0,0,0.0,0.0,2.5714285714285716,0,0
2023-01-16,Saskatchewan,Refresher,0.0,0,0.0,0,0,0,0,16,16,0,1,1,0.0,10.0,0,0,0.0,0.0,1.4285714285714286,0,0
2023-01-16,Saskatchewan,Salad,9.0,1,9.0,0,0,1,0,16,16,0,1,1,18.0,0.0,0,0,18.0,6.0,2.5714285714285716,0,0
2023-01-16,Saskatchewan,Sandwich,8.0,1,8.0,0,0,1,0,16,16,0,1,1,24.0,40.0,0,0,24.0,37.333333333333336,22.857142857142858,0,0
2023-01-16,Saskatchewan,Tea,12.0,3,4.0,0,0,1,0,16,16,0,1,1,6.0,0.0,0,0,6.0,3.0,6.0,0,0
2023-01-17,British Columbia,Coffee,42.0,5,8.4,1,0,1,1,17,17,0,1,1,28.0,31.5,0,0,28.0,10.5,21.5,0,0
2023-01-17,British Columbia,Cookie,2.5,1,2.5,0,0,1,1,17,17,0,1,1,0.0,10.0,0,0,0.0,3.3333333333333335,8.214285714285714,0,0
2023-01-17,British Columbia,Donut,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,8.0,0,0,0.0,0.0,4.571428571428571,0,0
2023-01-17,British Columbia,Juice,4.5,1,4.5,0,0,1,1,17,17,0,1,1,13.5,0.0,0,0,13.5,4.5,1.9285714285714286,0,0
2023-01-17,British Columbia,Refresher,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,10.0,0,0,0.0,1.6666666666666667,2.857142857142857,0,0
2023-01-17,British Columbia,Salad,0.0,0,0.0,0,0,0,1,17,17,0,1,1,81.0,9.0,0,0,81.0,27.0,18.0,0,0
2023-01-17,British Columbia,Sandwich,24.0,2,12.0,0,0,1,1,17,17,0,1,1,40.0,56.0,0,0,40.0,13.333333333333334,19.428571428571427,0,0
2023-01-17,British Columbia,Tea,12.0,2,6.0,0,0,1,1,17,17,0,1,1,24.0,15.0,0,0,24.0,10.0,12.857142857142858,0,0
2023-01-17,Manitoba,Coffee,17.5,2,8.75,0,0,1,1,17,17,0,1,1,0.0,49.0,0,0,0.0,7.0,18.5,0,0
2023-01-17,Manitoba,Cookie,15.0,4,3.75,0,0,1,1,17,17,0,1,1,17.5,2.5,0,0,17.5,5.833333333333333,6.071428571428571,0,0
2023-01-17,Manitoba,Donut,2.0,1,2.0,0,0,1,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,1.4285714285714286,0,0
2023-01-17,Manitoba,Juice,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,4.5,0,0,0.0,0.0,1.2857142857142858,0,0
2023-01-17,Manitoba,Refresher,5.0,1,5.0,1,0,1,1,17,17,0,1,1,0.0,10.0,0,0,0.0,0.0,3.5714285714285716,0,0
2023-01-17,Manitoba,Salad,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,5.142857142857143,0,0
2023-01-17,Manitoba,Sandwich,0.0,0,0.0,0,0,0,1,17,17,0,1,1,16.0,24.0,0,0,16.0,21.333333333333332,19.428571428571427,0,0
2023-01-17,Manitoba,Tea,12.0,3,4.0,1,1,1,1,17,17,0,1,1,3.0,12.0,0,0,3.0,1.0,9.857142857142858,0,0
2023-01-17,Newfoundland and Labrador,Coffee,31.5,6,5.25,2,0,1,1,17,17,0,1,1,21.0,3.5,0,0,21.0,9.333333333333334,14.5,0,0
2023-01-17,Newfoundland and Labrador,Cookie,5.0,1,5.0,0,0,1,1,17,17,0,1,1,2.5,5.0,0,0,2.5,0.8333333333333334,5.714285714285714,0,0
2023-01-17,Newfoundland and Labrador,Donut,0.0,0,0.0,0,0,0,1,17,17,0,1,1,8.0,0.0,0,0,8.0,2.6666666666666665,2.857142857142857,0,0
2023-01-17,Newfoundland and Labrador,Juice,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-17,Newfoundland and Labrador,Refresher,5.0,1,5.0,0,0,1,1,17,17,0,1,1,0.0,10.0,0,0,0.0,0.0,7.857142857142857,0,0
2023-01-17,Newfoundland and Labrador,Salad,0.0,0,0.0,0,0,0,1,17,17,0,1,1,9.0,0.0,0,0,9.0,12.0,18.0,0,0
2023-01-17,Newfoundland and Labrador,Sandwich,0.0,0,0.0,0,0,0,1,17,17,0,1,1,24.0,48.0,0,0,24.0,8.0,10.285714285714286,0,0
2023-01-17,Newfoundland and Labrador,Tea,0.0,0,0.0,0,0,0,1,17,17,0,1,1,3.0,6.0,0,0,3.0,3.0,3.0,0,0
2023-01-17,Ontario,Coffee,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-17,Ontario,Cookie,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-17,Ontario,Donut,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-17,Ontario,Juice,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-17,Ontario,Refresher,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-17,Ontario,Salad,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-17,Ontario,Sandwich,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-17,Ontario,Tea,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-17,Saskatchewan,Coffee,10.5,2,5.25,1,0,1,1,17,17,0,1,1,28.0,24.5,0,0,28.0,10.5,13.0,0,0
2023-01-17,Saskatchewan,Cookie,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,0.0,0,0,0.0,5.0,2.5,0,0
2023-01-17,Saskatchewan,Donut,0.0,0,0.0,0,0,0,1,17,17,0,1,1,0.0,2.0,0,0,0.0,0.0,0.8571428571428571,0,0
2023-01-17,Saskatchewan,Juice,4.5,1,4.5,0,0,1,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,2.5714285714285716,0,0
2023-01-17,Saskatchewan,Refresher,5.0,1,5.0,0,0,1,1,17,17,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-17,Saskatchewan,Salad,18.0,1,18.0,0,0,1,1,17,17,0,1,1,9.0,0.0,0,0,9.0,9.0,3.857142857142857,0,0
2023-01-17,Saskatchewan,Sandwich,0.0,0,0.0,0,0,0,1,17,17,0,1,1,8.0,8.0,0,0,8.0,16.0,18.285714285714285,0,0
2023-01-17,Saskatchewan,Tea,3.0,1,3.0,0,0,1,1,17,17,0,1,1,12.0,0.0,0,0,12.0,6.0,7.714285714285714,0,0
2023-01-18,British Columbia,Coffee,28.0,3,9.333333333333334,0,0,1,2,18,18,0,1,1,42.0,14.0,0,0,42.0,23.333333333333332,23.0,0,0
2023-01-18,British Columbia,Cookie,7.5,1,7.5,0,0,1,2,18,18,0,1,1,2.5,7.5,0,0,2.5,4.166666666666667,7.142857142857143,0,0
2023-01-18,British Columbia,Donut,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,8.0,0,0,0.0,0.0,3.4285714285714284,0,0
2023-01-18,British Columbia,Juice,0.0,0,0.0,0,0,0,2,18,18,0,1,1,4.5,0.0,0,0,4.5,6.0,2.5714285714285716,0,0
2023-01-18,British Columbia,Refresher,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,0.0,0,0,0.0,1.6666666666666667,1.4285714285714286,0,0
2023-01-18,British Columbia,Salad,18.0,2,9.0,0,1,1,2,18,18,0,1,1,0.0,9.0,0,0,0.0,27.0,16.714285714285715,0,0
2023-01-18,British Columbia,Sandwich,0.0,0,0.0,0,0,0,2,18,18,0,1,1,24.0,32.0,0,0,24.0,21.333333333333332,14.857142857142858,0,0
2023-01-18,British Columbia,Tea,21.0,4,5.25,0,0,1,2,18,18,0,1,1,12.0,12.0,0,0,12.0,12.0,12.428571428571429,0,0
2023-01-18,Manitoba,Coffee,24.5,3,8.166666666666666,0,0,1,2,18,18,0,1,1,17.5,0.0,0,0,17.5,12.833333333333334,14.0,0,0
2023-01-18,Manitoba,Cookie,17.5,2,8.75,0,0,1,2,18,18,0,1,1,15.0,7.5,0,0,15.0,10.833333333333334,7.857142857142857,0,0
2023-01-18,Manitoba,Donut,2.0,1,2.0,0,0,1,2,18,18,0,1,1,2.0,0.0,0,0,2.0,0.6666666666666666,1.7142857142857142,0,0
2023-01-18,Manitoba,Juice,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,0.0,0,0,0.0,0.0,0.6428571428571429,0,0
2023-01-18,Manitoba,Refresher,0.0,0,0.0,0,0,0,2,18,18,0,1,1,5.0,5.0,0,0,5.0,1.6666666666666667,2.857142857142857,0,0
2023-01-18,Manitoba,Salad,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,27.0,0,0,0.0,0.0,5.142857142857143,0,0
2023-01-18,Manitoba,Sandwich,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,24.0,0,0,0.0,21.333333333333332,16.0,0,0
2023-01-18,Manitoba,Tea,0.0,0,0.0,0,0,0,2,18,18,0,1,1,12.0,27.0,0,0,12.0,5.0,9.857142857142858,0,0
2023-01-18,Newfoundland and Labrador,Coffee,0.0,0,0.0,0,0,0,2,18,18,0,1,1,31.5,24.5,0,0,31.5,17.5,18.5,0,0
2023-01-18,Newfoundland and Labrador,Cookie,10.0,2,5.0,1,0,1,2,18,18,0,1,1,5.0,12.5,0,0,5.0,2.5,5.714285714285714,0,0
2023-01-18,Newfoundland and Labrador,Donut,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,4.0,0,0,0.0,2.6666666666666665,2.857142857142857,0,0
2023-01-18,Newfoundland and Labrador,Juice,18.0,2,9.0,0,0,1,2,18,18,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-18,Newfoundland and Labrador,Refresher,5.0,1,5.0,0,1,1,2,18,18,0,1,1,5.0,30.0,0,0,5.0,1.6666666666666667,7.142857142857143,0,0
2023-01-18,Newfoundland and Labrador,Salad,45.0,1,45.0,0,0,1,2,18,18,0,1,1,0.0,9.0,0,0,0.0,12.0,18.0,0,0
2023-01-18,Newfoundland and Labrador,Sandwich,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,0.0,0,0,0.0,8.0,3.4285714285714284,0,0
2023-01-18,Newfoundland and Labrador,Tea,12.0,2,6.0,0,0,1,2,18,18,0,1,1,0.0,3.0,0,0,0.0,1.0,2.142857142857143,0,0
2023-01-18,Ontario,Coffee,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-18,Ontario,Cookie,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-18,Ontario,Donut,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-18,Ontario,Juice,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-18,Ontario,Refresher,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-18,Ontario,Salad,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-18,Ontario,Sandwich,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-18,Ontario,Tea,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-18,Saskatchewan,Coffee,10.5,3,3.5,0,0,1,2,18,18,0,1,1,10.5,17.5,0,0,10.5,12.833333333333334,11.0,0,0
2023-01-18,Saskatchewan,Cookie,5.0,1,5.0,0,0,1,2,18,18,0,1,1,0.0,0.0,0,0,0.0,2.5,2.5,0,0
2023-01-18,Saskatchewan,Donut,0.0,0,0.0,0,0,0,2,18,18,0,1,1,0.0,0.0,0,0,0.0,0.0,0.5714285714285714,0,0
2023-01-18,Saskatchewan,Juice,0.0,0,0.0,0,0,0,2,18,18,0,1,1,4.5,13.5,0,0,4.5,1.5,3.2142857142857144,0,0
2023-01-18,Saskatchewan,Refresher,0.0,0,0.0,0,0,0,2,18,18,0,1,1,5.0,0.0,0,0,5.0,1.6666666666666667,0.7142857142857143,0,0
2023-01-18,Saskatchewan,Salad,18.0,1,18.0,0,0,1,2,18,18,0,1,1,18.0,0.0,0,0,18.0,15.0,6.428571428571429,0,0
2023-01-18,Saskatchewan,Sandwich,24.0,2,12.0,0,0,1,2,18,18,0,1,1,0.0,0.0,0,0,0.0,10.666666666666666,17.142857142857142,0,0
2023-01-18,Saskatchewan,Tea,15.0,2,7.5,0,0,1,2,18,18,0,1,1,3.0,21.0,0,0,3.0,7.0,8.142857142857142,0,0
2023-01-19,British Columbia,Coffee,7.0,2,3.5,0,0,1,3,19,19,0,1,1,28.0,35.0,0,0,28.0,32.666666666666664,25.0,0,0
2023-01-19,British Columbia,Cookie,0.0,0,0.0,0,0,0,3,19,19,0,1,1,7.5,15.0,0,0,7.5,3.3333333333333335,7.142857142857143,0,0
2023-01-19,British Columbia,Donut,4.0,2,2.0,0,0,1,3,19,19,0,1,1,0.0,8.0,0,0,0.0,0.0,2.2857142857142856,0,0
2023-01-19,British Columbia,Juice,22.5,1,22.5,0,0,1,3,19,19,0,1,1,0.0,0.0,0,0,0.0,6.0,2.5714285714285716,0,0
2023-01-19,British Columbia,Refresher,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,5.0,0,0,0.0,0.0,1.4285714285714286,0,0
2023-01-19,British Columbia,Salad,9.0,1,9.0,0,0,1,3,19,19,0,1,1,18.0,27.0,0,0,18.0,33.0,18.0,0,0
2023-01-19,British Columbia,Sandwich,8.0,1,8.0,0,0,1,3,19,19,0,1,1,0.0,8.0,0,0,0.0,21.333333333333332,10.285714285714286,0,0
2023-01-19,British Columbia,Tea,9.0,1,9.0,0,0,1,3,19,19,0,1,1,21.0,21.0,0,0,21.0,19.0,13.714285714285714,0,0
2023-01-19,Manitoba,Coffee,35.0,5,7.0,1,0,1,3,19,19,0,1,1,24.5,17.5,0,0,24.5,14.0,17.5,0,0
2023-01-19,Manitoba,Cookie,7.5,1,7.5,1,0,1,3,19,19,0,1,1,17.5,12.5,0,0,17.5,16.666666666666668,9.285714285714286,0,0
2023-01-19,Manitoba,Donut,6.0,2,3.0,1,0,1,3,19,19,0,1,1,2.0,2.0,0,0,2.0,1.3333333333333333,2.0,0,0
2023-01-19,Manitoba,Juice,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,4.5,0,0,0.0,0.0,0.6428571428571429,0,0
2023-01-19,Manitoba,Refresher,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,0.0,0,0,0.0,1.6666666666666667,2.142857142857143,0,0
2023-01-19,Manitoba,Salad,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,0.0,0,0,0.0,0.0,1.2857142857142858,0,0
2023-01-19,Manitoba,Sandwich,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,0.0,0,0,0.0,5.333333333333333,12.571428571428571,0,0
2023-01-19,Manitoba,Tea,6.0,1,6.0,0,0,1,3,19,19,0,1,1,0.0,9.0,0,0,0.0,5.0,6.0,0,0
2023-01-19,Newfoundland and Labrador,Coffee,21.0,4,5.25,0,1,1,3,19,19,0,1,1,0.0,28.0,0,0,0.0,17.5,15.0,0,0
2023-01-19,Newfoundland and Labrador,Cookie,5.0,1,5.0,0,0,1,3,19,19,0,1,1,10.0,7.5,0,0,10.0,5.833333333333333,5.357142857142857,0,0
2023-01-19,Newfoundland and Labrador,Donut,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,8.0,0,0,0.0,2.6666666666666665,2.2857142857142856,0,0
2023-01-19,Newfoundland and Labrador,Juice,0.0,0,0.0,0,0,0,3,19,19,0,1,1,18.0,0.0,0,0,18.0,6.0,2.5714285714285716,0,0
2023-01-19,Newfoundland and Labrador,Refresher,25.0,3,8.333333333333334,0,0,1,3,19,19,0,1,1,5.0,15.0,0,0,5.0,3.3333333333333335,3.5714285714285716,0,0
2023-01-19,Newfoundland and Labrador,Salad,36.0,1,36.0,0,0,1,3,19,19,0,1,1,45.0,45.0,0,0,45.0,18.0,23.142857142857142,0,0
2023-01-19,Newfoundland and Labrador,Sandwich,24.0,1,24.0,0,0,1,3,19,19,0,1,1,0.0,0.0,0,0,0.0,8.0,3.4285714285714284,0,0
2023-01-19,Newfoundland and Labrador,Tea,9.0,2,4.5,0,0,1,3,19,19,0,1,1,12.0,3.0,0,0,12.0,5.0,3.4285714285714284,0,0
2023-01-19,Ontario,Coffee,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-19,Ontario,Cookie,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-19,Ontario,Donut,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-19,Ontario,Juice,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-19,Ontario,Refresher,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-19,Ontario,Salad,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-19,Ontario,Sandwich,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-19,Ontario,Tea,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-19,Saskatchewan,Coffee,14.0,3,4.666666666666667,0,0,1,3,19,19,0,1,1,10.5,14.0,0,0,10.5,16.333333333333332,10.0,0,0
2023-01-19,Saskatchewan,Cookie,7.5,1,7.5,0,0,1,3,19,19,0,1,1,5.0,0.0,0,0,5.0,1.6666666666666667,3.2142857142857144,0,0
2023-01-19,Saskatchewan,Donut,8.0,2,4.0,0,0,1,3,19,19,0,1,1,0.0,0.0,0,0,0.0,0.0,0.5714285714285714,0,0
2023-01-19,Saskatchewan,Juice,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,4.5,0,0,0.0,1.5,1.2857142857142858,0,0
2023-01-19,Saskatchewan,Refresher,0.0,0,0.0,0,0,0,3,19,19,0,1,1,0.0,0.0,0,0,0.0,1.6666666666666667,0.7142857142857143,0,0
2023-01-19,Saskatchewan,Salad,0.0,0,0.0,0,0,0,3,19,19,0,1,1,18.0,0.0,0,0,18.0,15.0,9.0,0,0
2023-01-19,Saskatchewan,Sandwich,48.0,3,16.0,0,0,1,3,19,19,0,1,1,24.0,0.0,0,0,24.0,10.666666666666666,20.571428571428573,0,0
2023-01-19,Saskatchewan,Tea,9.0,1,9.0,0,0,1,3,19,19,0,1,1,15.0,12.0,0,0,15.0,10.0,7.285714285714286,0,0
2023-01-20,British Columbia,Coffee,66.5,8,8.3125,1,1,1,4,20,20,0,1,1,7.0,38.5,0,0,7.0,25.666666666666668,21.0,0,0
2023-01-20,British Columbia,Cookie,12.5,1,12.5,0,0,1,4,20,20,0,1,1,0.0,15.0,0,0,0.0,3.3333333333333335,5.0,0,0
2023-01-20,British Columbia,Donut,8.0,2,4.0,0,0,1,4,20,20,0,1,1,4.0,8.0,0,0,4.0,1.3333333333333333,1.7142857142857142,0,0
2023-01-20,British Columbia,Juice,0.0,0,0.0,0,0,0,4,20,20,0,1,1,22.5,0.0,0,0,22.5,9.0,5.785714285714286,0,0
2023-01-20,British Columbia,Refresher,5.0,1,5.0,0,0,1,4,20,20,0,1,1,0.0,0.0,0,0,0.0,0.0,0.7142857142857143,0,0
2023-01-20,British Columbia,Salad,18.0,1,18.0,0,0,1,4,20,20,0,1,1,9.0,0.0,0,0,9.0,9.0,15.428571428571429,0,0
2023-01-20,British Columbia,Sandwich,24.0,1,24.0,0,1,1,4,20,20,0,1,1,8.0,0.0,0,0,8.0,10.666666666666666,10.285714285714286,0,0
2023-01-20,British Columbia,Tea,6.0,1,6.0,0,0,1,4,20,20,0,1,1,9.0,12.0,0,0,9.0,14.0,12.0,0,0
2023-01-20,Manitoba,Coffee,0.0,0,0.0,0,0,0,4,20,20,0,1,1,35.0,42.0,0,0,35.0,25.666666666666668,20.0,0,0
2023-01-20,Manitoba,Cookie,0.0,0,0.0,0,0,0,4,20,20,0,1,1,7.5,2.5,0,0,7.5,13.333333333333334,8.571428571428571,0,0
2023-01-20,Manitoba,Donut,0.0,0,0.0,0,0,0,4,20,20,0,1,1,6.0,8.0,0,0,6.0,3.3333333333333335,2.5714285714285716,0,0
2023-01-20,Manitoba,Juice,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-20,Manitoba,Refresher,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,10.0,0,0,0.0,1.6666666666666667,2.142857142857143,0,0
2023-01-20,Manitoba,Salad,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,9.0,0,0,0.0,0.0,1.2857142857142858,0,0
2023-01-20,Manitoba,Sandwich,8.0,1,8.0,0,0,1,4,20,20,0,1,1,0.0,24.0,0,0,0.0,0.0,12.571428571428571,0,0
2023-01-20,Manitoba,Tea,0.0,0,0.0,0,0,0,4,20,20,0,1,1,6.0,18.0,0,0,6.0,6.0,5.571428571428571,0,0
2023-01-20,Newfoundland and Labrador,Coffee,14.0,2,7.0,0,0,1,4,20,20,0,1,1,21.0,17.5,0,0,21.0,17.5,14.0,0,0
2023-01-20,Newfoundland and Labrador,Cookie,12.5,1,12.5,0,0,1,4,20,20,0,1,1,5.0,12.5,0,0,5.0,6.666666666666667,5.0,0,0
2023-01-20,Newfoundland and Labrador,Donut,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,0.0,1.1428571428571428,0,0
2023-01-20,Newfoundland and Labrador,Juice,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,6.0,2.5714285714285716,0,0
2023-01-20,Newfoundland and Labrador,Refresher,0.0,0,0.0,0,0,0,4,20,20,0,1,1,25.0,0.0,0,0,25.0,11.666666666666666,5.0,0,0
2023-01-20,Newfoundland and Labrador,Salad,0.0,0,0.0,0,0,0,4,20,20,0,1,1,36.0,36.0,0,0,36.0,27.0,21.857142857142858,0,0
2023-01-20,Newfoundland and Labrador,Sandwich,32.0,1,32.0,0,0,1,4,20,20,0,1,1,24.0,0.0,0,0,24.0,8.0,6.857142857142857,0,0
2023-01-20,Newfoundland and Labrador,Tea,24.0,3,8.0,0,0,1,4,20,20,0,1,1,9.0,0.0,0,0,9.0,7.0,4.285714285714286,0,0
2023-01-20,Ontario,Coffee,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-20,Ontario,Cookie,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-20,Ontario,Donut,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-20,Ontario,Juice,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-20,Ontario,Refresher,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-20,Ontario,Salad,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-20,Ontario,Sandwich,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-20,Ontario,Tea,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,0.0,0.0,0,0
2023-01-20,Saskatchewan,Coffee,3.5,1,3.5,0,0,1,4,20,20,0,1,1,14.0,3.5,0,0,14.0,11.666666666666666,10.0,0,0
2023-01-20,Saskatchewan,Cookie,7.5,2,3.75,0,0,1,4,20,20,0,1,1,7.5,2.5,0,0,7.5,4.166666666666667,4.285714285714286,0,0
2023-01-20,Saskatchewan,Donut,6.0,1,6.0,0,0,1,4,20,20,0,1,1,8.0,4.0,0,0,8.0,2.6666666666666665,1.7142857142857142,0,0
2023-01-20,Saskatchewan,Juice,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,1.5,0.6428571428571429,0,0
2023-01-20,Saskatchewan,Refresher,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,1.6666666666666667,0.7142857142857143,0,0
2023-01-20,Saskatchewan,Salad,0.0,0,0.0,0,0,0,4,20,20,0,1,1,0.0,0.0,0,0,0.0,12.0,9.0,0,0
2023-01-20,Saskatchewan,Sandwich,16.0,1,16.0,1,0,1,4,20,20,0,1,1,48.0,72.0,0,0,48.0,24.0,27.428571428571427,0,0
2023-01-20,Saskatchewan,Tea,0.0,0,0.0,0,0,0,4,20,20,0,1,1,9.0,3.0,0,0,9.0,9.0,6.857142857142857,0,0
